Frameno_fix,lineno_fix,Tokenname_fix,tokens_id,gaze_X_fix,gaze_Y_fix,timestamp_fix_start,timestamp_fix_end,time_duration
100,0,blank,0,174.30745,-82.81625,4364,4552,188
100,0,blank,0,172.287325,-84.735275,4552,4681,129
100,3,main,19,57.9267333333333,48.5325833333333,4713,4904,191
100,1,Program,4,118.535366666667,9.34288333333333,4904,5096,192
100,0,blank,0,145.4857,-14.208,5096,5159,63
100,0,blank,0,369.484,-13.9877333333333,5190,5382,192
100,0,blank,0,378.25252,-20.56232,5382,5571,189
100,0,blank,0,403.39335,-14.5442833333333,5571,5753,182
100,0,blank,0,93.6245,-23.5439666666667,5786,5976,190
100,0,blank,0,43.9075,-19.6693166666667,5976,6168,192
100,0,blank,0,67.6549333333333,-1.49591666666667,6168,6360,192
100,0,blank,0,114.266316666667,2.72756666666667,6360,6550,190
100,1,Program,4,72.6411,21.479,6550,6744,194
100,2,include,12,79.6309833333333,33.6861333333333,6744,6934,190
100,0,blank,0,102.04976,63.05612,6934,7094,160
100,0,blank,0,199.979233333333,64.0630833333333,7125,7317,192
100,0,blank,0,234.2836,69.5846666666667,7317,7510,193
100,0,blank,0,294.741583333333,54.17895,7510,7702,192
100,0,blank,0,299.289333333333,59.60165,7702,7892,190
100,0,blank,0,362.219983333333,62.6259666666667,7892,8082,190
100,0,blank,0,355.7309,66.6717,8082,8114,32
100,0,blank,0,135.993233333333,91.0766,8147,8345,198
100,0,blank,0,100.22138,90.70492,8345,8512,167
100,5,[,44,97.95804,95.18058,8512,8681,169
100,0,blank,0,94.76486,87.35248,8681,8849,168
100,0,blank,0,103.96482,66.02158,8849,9019,170
100,0,blank,0,302.09848,72.57518,9053,9229,176
100,0,blank,0,300.811,77.7026,9229,9403,174
100,0,blank,0,300.32625,77.63025,9403,9474,71
100,5,10,45,105.94146,104.31182,9511,9689,178
100,5,10,45,112.03366,99.76116,9689,9867,178
100,5,10,45,158.48846,111.50334,9867,10050,183
100,5,10,45,228.26208,97.93004,10050,10230,180
100,5,[,44,139.59518,96.74132,10230,10413,183
100,5,10,45,110.48418,105.50268,10413,10586,173
100,6,m2,57,180.68576,121.00672,10586,10767,181
100,6,comma,64,284.90054,120.38592,10767,10937,170
100,0,blank,0,516.5875,122.465,10972,11139,167
100,0,blank,0,508.89055,125.336625,11139,11286,147
100,0,blank,0,177.4213,160.12992,11322,11495,173
100,0,blank,0,138.93208,156.87726,11495,11673,178
100,7,"EnterrowsandcolumnsforMatrixArespectively:",69,162.93446,150.10314,11673,11848,175
100,7,"EnterrowsandcolumnsforMatrixArespectively:",69,159.81786,143.71912,11848,12026,178
100,7,"EnterrowsandcolumnsforMatrixArespectively:",69,118.72236,143.2922,12026,12200,174
100,8,"%d%d",74,116.63046,176.12278,12200,12374,174
100,9,"EnterrowsandcolumnsforMatrixBrespectively:",85,130.02098,195.77678,12374,12557,183
100,11,m2,103,160.91854,233.20358,12557,12739,182
100,11,!=,102,124.729,225.60606,12739,12921,182
100,10,(,89,98.27814,212.1089,12921,13098,177
100,10,"%d%d",90,123.8262,208.9627,13098,13274,176
100,10,"%d%d",90,123.2179,208.8502,13274,13447,173
100,0,blank,0,120.25464,249.97332,13447,13623,176
100,0,blank,0,117.381,254.7316,13623,13659,36
100,0,blank,0,247.9113,263.75642,13696,13872,176
100,13,"Matrixmultiplicationnotpossible.\n",108,382.08214,268.60898,13907,14081,174
100,13,"Matrixmultiplicationnotpossible.\n",108,419.88758,268.36546,14081,14262,181
100,0,blank,0,186.95176,249.8167,14298,14475,177
100,10,"%d%d",90,134.30096,212.79044,14475,14649,174
100,10,(,89,102.95014,201.59792,14649,14822,173
100,10,scanf,88,89.72298,202.01584,14822,14991,169
100,0,blank,0,113.30072,194.8113,14991,15162,171
100,9,"EnterrowsandcolumnsforMatrixBrespectively:",85,156.17078,181.0898,15162,15329,167
100,7,"EnterrowsandcolumnsforMatrixArespectively:",69,160.29568,146.75882,15329,15500,171
100,6,m2,57,172.18188,131.1395,15500,15671,171
100,0,blank,0,197.03852,129.17894,15671,15844,173
100,5,comma,39,176.78916,105.39548,15844,16013,169
100,6,m2,57,174.53358,131.48512,16013,16182,169
100,0,blank,0,178.09954,134.46356,16182,16359,177
100,7,"EnterrowsandcolumnsforMatrixArespectively:",69,205.99144,146.06604,16359,16526,167
100,0,blank,0,163.87278,171.52826,16526,16699,173
100,9,"EnterrowsandcolumnsforMatrixBrespectively:",85,168.35254,185.92734,16699,16878,179
100,9,"EnterrowsandcolumnsforMatrixBrespectively:",85,200.53318,188.2934,16878,17053,175
100,10,"%d%d",90,148.24824,213.30898,17053,17226,173
100,10,"%d%d",90,118.67372,219.49368,17226,17402,176
100,10,(,89,99.37796,211.0471,17402,17579,177
100,10,scanf,88,71.94322,203.15384,17579,17753,174
100,11,n1,101,94.73314,235.23134,17753,17926,173
100,0,blank,0,119.815866666667,246.386566666667,17926,18060,134
100,0,blank,0,203.5639,265.771,18060,18189,129
100,0,blank,0,122.93575,348.15775,18315,18513,198
100,0,blank,0,194.02612,345.491,18513,18689,176
100,0,blank,0,59.50562,307.25478,18725,18900,175
100,14,},111,51.27254,302.8435,18900,19071,171
100,15,else,112,76.32414,324.0949,19071,19241,170
100,0,blank,0,120.0556,336.91534,19241,19412,171
100,0,blank,0,192.03346,344.5233,19412,19584,172
100,0,blank,0,193.8593,339.6005,19584,19621,37
100,0,blank,0,311.493,353.4615,19656,19832,176
100,17,"EnterelementsinMatrixA:\n",116,310.05305,356.9833,19832,19902,70
100,17,"EnterelementsinMatrixA:\n",116,194.29374,369.32678,19938,20114,176
100,17,"EnterelementsinMatrixA:\n",116,159.25598,374.29444,20114,20288,174
100,17,printf,114,136.75558,371.9387,20288,20460,172
100,0,blank,0,118.0902,376.60034,20460,20632,172
100,17,printf,114,120.17646,374.25986,20632,20809,177
100,18,for,119,95.18178,385.227,20809,20985,176
100,0,blank,0,115.6799,392.69002,20985,21169,184
100,18,i,129,136.4271,396.27072,21169,21344,175
100,0,blank,0,192.13158,390.24842,21344,21525,181
100,0,blank,0,237.60672,388.15016,21525,21702,177
100,18,m1,127,260.3071,380.5404,21702,21737,35
100,0,blank,0,147.97208,410.3775,21774,21947,173
100,0,blank,0,104.0488,426.91382,21947,22123,176
100,0,blank,0,134.65158,438.82526,22123,22299,176
100,0,blank,0,190.44798,438.23992,22299,22475,176
100,0,blank,0,217.074,439.10222,22475,22653,178
100,21,"%d",148,188.70966,455.46648,22653,22830,177
100,0,blank,0,128.57968,478.33246,22830,23003,173
100,0,blank,0,179.33782,478.26688,23003,23172,169
100,0,blank,0,215.55094,482.762,23172,23346,174
100,0,blank,0,89.92864,508.2693,23382,23553,171
100,24,(,167,128.5824,511.55246,23553,23731,178
