Frameno_fix,lineno_fix,Tokenname_fix,tokens_id,gaze_X_fix,gaze_Y_fix,timestamp_fix_start,timestamp_fix_end,time_duration
100,0,blank,0,27.563,-54.16718,4592,4759,167
100,0,blank,0,18.84848,-47.28144,4759,4928,169
100,0,blank,0,29.17344,-35.2015,4928,5096,168
100,0,blank,0,4.67386,-86.93794,5096,5265,169
100,0,blank,0,10.5044,-89.3328666667,5265,5366,101
100,0,blank,0,146.1957,24.73566,5399,5568,169
100,0,blank,0,118.13912,1.30806,5568,5740,172
100,0,blank,0,100.81256,-8.03576,5740,5908,168
100,0,blank,0,96.52932,-7.21398,5908,6083,175
100,0,blank,0,41.56234,-8.30632,6083,6253,170
100,0,blank,0,23.0630166667,-3.0178833333,6253,6452,199
100,0,blank,0,67.98796,-2.58778,6452,6621,169
100,1,Sort,4,98.5645,10.3229,6621,6789,168
100,1,Sort,4,93.16206,4.74582,6789,6959,170
100,0,blank,0,94.7771,-2.505,6959,6993,34
100,0,blank,0,921.121,140.954,7061,7130,69
100,0,blank,0,943.8832,7.4379,7164,7342,178
100,0,blank,0,985.4598,13.25516,7342,7515,173
100,3,displayList,13,104.1695,54.2610333333,7583,7717,134
100,2,stdio,8,105.40555,41.201725,7717,7883,166
100,3,displayList,13,69.30488,54.64146,7883,8060,177
100,3,void,12,31.96056,63.033,8060,8258,198
100,5,int,23,42.9162,98.7556,8258,8353,95
100,0,blank,0,68.2845,553.97545,8411,8575,164
100,0,blank,0,-2.69034,733.92338,8647,8842,195
100,0,blank,0,5.5504,717.6378,8842,9011,169
100,0,blank,0,78.3306,84.3281,9138,9390,252
100,5,ctr,24,64.9867,98.4443,9390,9424,34
100,3,displayList,13,141.5,62.1532,9424,9617,193
100,0,blank,0,-350,-105,10182,10322,140
100,0,blank,0,-350,-105,10322,10498,176
100,0,blank,0,-350,-105,10498,10628,130
100,0,blank,0,-350,-105,10628,10758,130
100,0,blank,0,-350,-105,10758,10870,112
100,0,blank,0,60.17342,45.38132,10916,11083,167
100,2,include,6,66.79874,31.39988,11083,11256,173
100,3,displayList,13,68.29636,51.22844,11256,11427,171
100,3,void,12,35.464875,58.998525,11427,11564,137
100,3,displayList,13,95.396725,53.5911,11564,11751,187
100,0,blank,0,166.743875,71.4301,11751,11909,158
100,3,displayList,13,156.14215,62.624825,11909,12094,185
100,5,ctr,24,73.65836,94.91306,12094,12262,168
100,0,blank,0,70.42358,84.87332,12262,12433,171
100,5,ctr,24,83.7904833333,93.7008666667,12735,12930,195
100,5,ctr,24,83.2584,97.1352,12930,13031,101
100,8,printf,44,93.1077,159.0928,13031,13277,246
100,8,printf,44,88.3398833333,159.1310666667,13277,13471,194
100,0,blank,0,99.3117,150.5467666667,13471,13571,100
100,13,list,68,86.2848,269.826,15087,15281,194
100,13,list,68,92.6323,271.822925,15281,15474,193
100,0,blank,0,71.3942666667,259.746,15474,15673,199
100,13,list,68,71.2264,281.75376,15673,15858,185
100,13,list,68,57.18258,282.23658,15858,16025,167
100,13,list,68,62.407625,284.647425,16025,16185,160
