Frameno_fix,lineno_fix,Tokenname_fix,tokens_id,gaze_X_fix,gaze_Y_fix,timestamp_fix_start,timestamp_fix_end,time_duration
100,0,blank,0,139.5358,-76.700325,3468,3594,126
100,1,alphabetical,9,396.46485,1.48553333333333,3625,3811,186
100,0,blank,0,422.790116666667,-14.12135,3811,4000,189
100,0,blank,0,456.22855,-25.157,4000,4188,188
100,0,blank,0,478.851,-21.70575,4188,4377,189
100,0,blank,0,496.708083333333,-10.7006166666667,4377,4567,190
100,0,blank,0,510.838216666667,1.469,4567,4761,194
100,0,blank,0,521.8715,-2.8732,4761,4792,31
100,0,blank,0,218.085183333333,-8.53255,4823,5014,191
100,0,blank,0,107.9533,-17.16535,5014,5203,189
100,0,blank,0,214.11355,-11.8966666666667,5203,5401,198
100,0,blank,0,261.7199,-13.3870333333333,5401,5593,192
100,0,blank,0,296.066066666667,-14.7844,5593,5783,190
100,0,blank,0,-323,-105,5815,5926,111
100,0,blank,0,290.43605,-18.3660833333333,5950,6120,170
100,0,blank,0,268.371833333333,-9.28166666666666,6120,6306,186
100,0,blank,0,233.310183333333,-3.63358333333334,6306,6494,188
100,0,blank,0,229.41965,-17.0965166666667,6494,6681,187
100,0,blank,0,211.187716666667,-17.8384666666667,6681,6871,190
100,1,sort,6,187.765116666667,13.386,6871,7063,192
100,0,blank,0,243.9526,-4.4658,7063,7220,157
100,9,(,68,98.09816,184.35736,7251,7407,156
100,0,blank,0,-204.56205,419.9511,7438,7628,190
100,0,blank,0,-276.403433333333,443.851883333333,7628,7815,187
100,0,blank,0,-270.12415,470.7953,7815,7874,59
100,31,++,232,248.815616666667,678.902733333333,7905,8088,183
100,0,blank,0,74.78608,694.37796,8119,8272,153
100,0,blank,0,-323,-105,8302,8333,31
100,0,blank,0,124.00965,264.9065,8433,8536,103
100,0,blank,0,178.728966666667,45.9371833333333,8566,8750,184
100,1,sort,6,197.472475,15.043225,8750,8872,122
100,1,alphabetical,9,319.6686,9.81516666666667,8903,9085,182
100,1,alphabetical,9,388.799266666667,5.37063333333333,9085,9269,184
100,1,alphabetical,9,335.8416,6.0682,9269,9300,31
100,1,to,5,146.01935,21.4319,9331,9515,184
100,1,sort,6,198.547083333333,2.69001666666667,9515,9698,183
100,1,name,7,246.3473,0.446333333333333,9698,9886,188
100,1,alphabetical,9,302.172033333333,1.87583333333333,9886,10075,189
100,1,alphabetical,9,308.92265,5.16868333333333,10075,10263,188
100,0,blank,0,256.24385,1.31218333333333,10263,10449,186
100,1,name,7,237.3832,5.68980000000001,10449,10480,31
100,2,include,15,47.0711,33.3267166666667,10510,10702,192
100,0,blank,0,88.06435,37.2850666666667,10702,10886,184
100,2,include,15,75.3650166666666,39.1129666666667,10886,11074,188
100,3,#,21,10.6412833333333,65.2369666666667,11074,11258,184
100,3,#,21,7.60198333333333,65.1837833333333,11258,11440,182
100,3,#,21,3.99945,65.5137,11440,11502,62
100,0,blank,0,-323,-105,11562,11616,54
100,6,name,34,102.3476,128.6919,11642,11671,29
100,0,blank,0,51.1329666666667,113.178266666667,11741,11928,187
100,0,blank,0,50.5630333333333,109.65615,11928,12113,185
100,0,blank,0,86.1437166666667,119.700516666667,12113,12300,187
100,6,name,34,115.716216666667,117.1457,12300,12485,185
100,6,name,34,132.028433333333,124.2703,12485,12665,180
100,6,10,44,163.425383333333,117.295966666667,12665,12844,179
100,6,8,52,193.611416666667,124.715116666667,12844,13025,181
100,6,],53,169.326683333333,121.575466666667,13025,13206,181
100,6,name,34,126.948683333333,117.38365,13206,13385,179
100,6,name,34,106.928333333333,123.062566666667,13385,13567,182
100,6,name,34,109.969,122.870083333333,13567,13749,182
