Frameno_fix,lineno_fix,Tokenname_fix,tokens_id,gaze_X_fix,gaze_Y_fix,timestamp_fix_start,timestamp_fix_end,time_duration
100,0,blank,0,27.91798,-55.15332,4371,4537,166
100,0,blank,0,31.0667,-50.1234,4537,4705,168
100,0,blank,0,25.1008,-65.343825,4705,4841,136
100,0,blank,0,588.90066,-26.54704,4908,5076,168
100,0,blank,0,514.46482,-0.997120000000001,5076,5244,168
100,0,blank,0,503.63712,2.90112,5244,5413,169
100,0,blank,0,474.05584,-9.59696,5413,5583,170
100,0,blank,0,500.11524,-3.282,5583,5752,169
100,0,blank,0,503.4375,0.54828,5752,5923,171
100,0,blank,0,508.52722,-4.69438,5923,6094,171
100,0,blank,0,607.39738,-15.88486,6094,6267,173
100,0,blank,0,595.55842,-9.0851,6267,6441,174
100,0,blank,0,655.383,-0.182699999999997,6441,6476,35
100,0,blank,0,869.686,-58.60582,6511,6685,174
100,0,blank,0,847.8284,-56.43934,6685,6860,175
100,0,blank,0,48.96564,90.4756,6929,7102,173
100,0,blank,0,102.96046,68.72228,7102,7273,171
100,3,string,24,149.18136,61.62142,7273,7441,168
100,3,string,24,148.11798,66.47584,7441,7609,168
100,3,include,22,73.2905666666667,66.8613166666667,7609,7807,198
100,4,main,29,47.29606,80.39406,7807,7974,167
100,6,char,33,77.5653,121.252266666667,7974,8172,198
100,0,blank,0,93.0448,134.67892,8172,8339,167
100,8,printf,62,101.094783333333,166.753666666667,8339,8538,199
100,0,blank,0,145.172433333333,263.762,8538,8735,197
100,0,blank,0,146.497416666667,467.851466666667,8768,8966,198
100,31,=,224,118.12628,679.54696,9000,9167,167
100,31,=,224,121.15768,677.54644,9167,9335,168
100,29,"InputNamesSorted\n",213,181.900383333333,621.188716666667,9335,9534,199
100,9,"%d",69,119.281,191.088233333333,9567,9766,199
100,9,"%d",69,106.7739,195.9182,9766,9798,32
100,4,main,29,67.8140166666667,84.3245166666667,9831,10028,197
100,0,blank,0,73.4536833333333,90.9004166666667,10028,10225,197
100,0,blank,0,81.251675,93.77455,10225,10381,156
100,0,blank,0,82.6486,236.79926,10415,10582,167
100,0,blank,0,81.4192,248.997933333333,10582,10708,126
100,0,blank,0,122.0823,384.886725,10743,10876,133
100,18,j,148,141.40275,377.0593,10876,11035,159
100,0,blank,0,240.76992,362.27618,11035,11230,195
100,0,blank,0,235.417,351.4001,11230,11264,34
100,0,blank,0,166.483775,259.1529,11332,11507,175
100,14,tname,108,158.769,290.71645,11507,11690,183
100,0,blank,0,164.980725,310.0076,11690,11823,133
100,30,"------------------------------------------\n",218,156.9376,654.052,11892,12072,180
100,30,"------------------------------------------\n",218,148.6206,645.5352,12072,12271,199
100,0,blank,0,105.1589,679.67115,12271,12416,145
100,0,blank,0,87.26692,702.44936,12416,12604,188
100,0,blank,0,112.26636,690.0206,12604,12799,195
100,0,blank,0,165.184325,686.956975,12799,12970,171
100,0,blank,0,163.96476,683.20926,12970,13158,188
100,0,blank,0,186.58248,591.22894,13158,13325,167
100,0,blank,0,211.721583333333,539.152183333333,13325,13521,196
100,0,blank,0,199.8818,539.153,13521,13554,33
100,0,blank,0,343.43024,143.53792,13621,13788,167
100,0,blank,0,341.4716,154.253733333333,13788,13970,182
100,4,main,29,75.9979,75.3344,13996,14190,194
100,0,blank,0,102.577583333333,87.3300833333333,14190,14388,198
100,0,blank,0,127.190866666667,91.6868166666667,14388,14584,196
100,0,blank,0,121.136333333333,111.833433333333,14584,14782,198
100,8,printf,62,89.9874333333333,169.5676,14782,14980,198
100,9,"%d",69,138.70016,181.2131,14980,15149,169
100,9,comma,70,148.23488,179.31376,15149,15319,170
100,9,"%d",69,141.5633,185.89008,15319,15489,170
100,9,"%d",69,141.35156,179.84474,15489,15661,172
100,8,"Enterthevalueofn\n",64,148.26535,169.4855,15661,15729,68
100,6,temp,50,378.48802,133.2824,15761,15932,171
