Frameno_fix,lineno_fix,Tokenname_fix,tokens_id,gaze_X_fix,gaze_Y_fix,timestamp_fix_start,timestamp_fix_end,time_duration
100,1,Perfect,12,558.17058,15.19034,3347,3522,175
100,0,blank,0,534.30875,-16.95035,3522,3623,101
100,0,blank,0,478.116,-15.7882,3623,3744,121
100,0,blank,0,155.0222,65.9817,3999,4185,186
100,0,blank,0,195.2745,114.1408,4185,4221,36
100,0,blank,0,637.27528,-3.04674,4258,4438,180
100,1,Number,13,624.1512,12.47352,4438,4615,177
100,1,Number,13,616.60184,17.11462,4615,4789,174
100,0,blank,0,644.6438,6.62664,4789,4964,175
100,0,blank,0,638.49038,0.852079999999998,4964,5139,175
100,0,blank,0,630.89176,-5.21198,5139,5315,176
100,1,Perfect,12,565.19842,4.64134,5315,5492,177
100,0,blank,0,596.38574,0.326760000000002,5492,5667,175
100,1,Number,13,627.797,15.02372,5667,5849,182
100,1,Number,13,625.94816,16.29678,5849,6040,191
100,0,blank,0,624.337675,27.1489,6040,6188,148
100,0,blank,0,18.10274,143.53456,6272,6469,197
100,4,int,23,32.26528,89.47172,6469,6658,189
100,0,blank,0,95.7013,55.31352,6658,6843,185
100,0,blank,0,87.0169,49.0373,6843,6914,71
100,13,+,81,186.69582,285.61412,6950,7126,176
100,0,blank,0,180.37612,174.88552,7162,7349,187
100,6,rem,31,125.59836,131.42432,7349,7527,178
100,6,n,29,84.70766,130.74296,7527,7703,176
100,6,rem,31,127.6368,128.439,7703,7886,183
100,6,s,33,169.90352,129.53622,7886,8079,193
100,6,s,33,168.5076,117.8141,8079,8276,197
100,0,blank,0,107.197375,133.525775,8276,8448,172
100,0,blank,0,80.999825,123.954875,8448,8612,164
100,6,rem,31,133.73746,126.64288,8612,8806,194
100,6,int,28,64.57428,122.64326,8806,9001,195
100,7,scanf,39,45.980225,148.1198,9001,9163,162
100,0,blank,0,43.73246,147.16472,9163,9356,193
100,7,scanf,39,83.18018,136.79446,9356,9540,184
100,7,"%d",41,116.32916,147.70424,9540,9718,178
100,7,"%d",41,135.41506,137.51004,9718,9893,175
100,7,scanf,39,53.6536,155.48476,9893,10072,179
100,6,..,36,150.687225,115.64565,10309,10465,156
100,0,blank,0,153.8113,129.912775,10465,10642,177
100,7,"%d",41,136.6565,144.58358,10642,10826,184
100,7,"%d",41,128.66412,148.71986,10826,11009,183
100,0,blank,0,161.42254,146.40766,11009,11194,185
100,7,;,46,197.11882,153.272,11194,11381,187
100,0,blank,0,154.86688,150.45588,11381,11561,180
100,7,"%d",41,119.12196,147.94784,11561,11736,175
100,7,"%d",41,115.80316,138.98276,11736,11913,177
100,7,"%d",41,117.51916,144.7515,11913,12096,183
100,8,1,58,141.57154,157.53192,12096,12272,176
100,0,blank,0,224.07492,149.0576,12272,12451,179
100,7,&,43,168.86534,155.71014,12451,12630,179
100,7,&,43,170.91424,150.80194,12630,12806,176
100,7,;,46,196.75892,150.6636,12806,12982,176
100,0,blank,0,222.46464,145.76366,12982,13158,176
100,0,blank,0,220.8974,137.80018,13158,13334,176
100,0,blank,0,175.24712,160.07792,13334,13514,180
100,8,n,56,229.31374,165.42944,13514,13691,177
100,8,1,58,268.99136,173.29744,13691,13866,175
100,0,blank,0,214.71672,163.80684,13866,14042,176
100,0,blank,0,219.08734,156.33864,14042,14218,176
100,7,&,43,170.87316,155.2885,14218,14396,178
100,7,n,44,181.9535,150.64106,14396,14572,176
100,0,blank,0,241.80496,169.40546,14572,14749,177
100,0,blank,0,295.74844,141.96568,14749,14927,178
100,0,blank,0,360.6616,153.1349,14927,15111,184
100,0,blank,0,346.582175,162.22055,15111,15257,146
100,8,<=,54,187.87708,159.4385,15292,15472,180
100,8,<=,54,184.34124,162.80954,15472,15652,180
100,8,<=,54,187.83118,176.62318,15652,15834,182
100,8,i,61,167.68832,163.22096,15834,16012,178
100,0,blank,0,154.75584,162.06452,16012,16193,181
100,0,blank,0,206.6943,158.43954,16193,16374,181
100,8,n,56,223.83462,165.32604,16374,16555,181
100,0,blank,0,262.15568,163.50478,16555,16735,180
100,8,(,55,217.36376,164.359,16735,16916,181
100,7,),45,187.24448,154.66794,16916,17096,180
100,7,&,43,172.2605,152.30254,17096,17274,178
100,0,blank,0,175.78092,157.5404,17274,17455,181
100,0,blank,0,184.57524,190.66846,17455,17640,185
100,10,i,69,184.67846,208.59558,17640,17824,184
100,8,<=,54,184.7536,160.76856,17824,18008,184
100,6,=,34,194.45722,120.21956,18008,18193,185
100,6,=,34,193.41618,131.08864,18193,18368,175
100,8,<=,54,187.9675,159.5817,18368,18403,35
100,0,blank,0,502.799325,105.2421,18441,18588,147
100,0,blank,0,622.12032,79.90856,18625,18810,185
100,0,blank,0,631.93084,86.87204,18810,18997,187
100,0,blank,0,-348.480933333333,512.133,19113,19249,136
100,0,blank,0,485.86484,122.88538,19319,19502,183
100,0,blank,0,584.14908,27.71652,19502,19687,185
100,0,blank,0,539.42054,66.05292,19687,19872,185
100,0,blank,0,528.5421,73.75666,19872,20053,181
100,0,blank,0,506.6027,74.2175,20053,20088,35
100,0,blank,0,255.3576,119.27388,20125,20309,184
100,7,"%d",41,138.31052,146.653,20309,20494,185
100,7,"%d",41,127.37698,140.95454,20494,20673,179
100,7,"%d",41,127.5698,146.13615,20673,20742,69
100,0,blank,0,947.9558,66.95398,20812,20994,182
100,0,blank,0,1003.417,67.9035,20994,21171,177
100,0,blank,0,998.6225,79.49595,21171,21243,72
100,0,blank,0,962.00625,604.876625,21278,21422,144
100,7,"%d",41,130.0168,155.04856,21531,21727,196
100,0,blank,0,74.64378,167.14842,21727,21914,187
100,0,blank,0,78.3624,183.17906,21914,22097,183
100,0,blank,0,112.64958,180.20328,22097,22281,184
100,0,blank,0,122.25984,181.44714,22281,22464,183
100,8,;,60,150.01602,172.36108,22464,22643,179
100,8,;,60,150.14552,177.81638,22643,22822,179
100,0,blank,0,197.23686,178.37582,22822,22996,174
100,0,blank,0,181.08774,172.12108,22996,23171,175
100,8,=,50,123.32012,157.65616,23171,23348,177
100,0,blank,0,143.17082,141.90556,23348,23523,175
100,0,blank,0,143.41908,138.34566,23523,23702,179
100,0,blank,0,79.32598,158.19382,23702,23879,177
100,7,"%d",41,136.130633333333,154.2066,23879,24023,144
100,6,=,34,186.4749,126.7361,24023,24152,129
100,0,blank,0,96.2491,113.5821,24152,24285,133
100,0,blank,0,94.318375,137.223875,24285,24470,185
100,7,&,43,171.8743,141.914075,24470,24616,146
100,7,scanf,39,61.75144,140.58462,24654,24837,183
100,7,scanf,39,67.54105,144.58495,24837,24908,71
100,0,blank,0,-284.7606,-25.7681,24944,24979,35
100,0,blank,0,-175.4003,4.62446,25016,25205,189
100,0,blank,0,-155.001,6.1867,25205,25241,36
100,0,blank,0,161.903266666667,67.1849,25277,25382,105
100,0,blank,0,655.2559,39.4155,25453,25630,177
100,0,blank,0,562.5963,33.9626,25630,25769,139
100,7,"%d",41,111.6472,146.29954,25873,26053,180
100,7,scanf,39,72.51134,141.44592,26053,26228,175
100,7,scanf,39,67.31838,151.9949,26228,26407,179
100,7,scanf,39,69.9842,142.96012,26407,26585,178
100,7,scanf,39,48.80494,144.0194,26585,26763,178
100,0,blank,0,39.49486,140.19804,26763,26939,176
100,0,blank,0,42.37592,135.46592,26939,27115,176
100,7,scanf,39,45.03994,141.7405,27115,27293,178
100,7,scanf,39,58.5168,147.35248,27293,27471,178
100,7,scanf,39,65.39234,148.06036,27471,27649,178
100,7,scanf,39,67.53015,141.58195,27649,27721,72
100,8,<=,54,200.98606,170.6973,27756,27935,179
100,8,i,61,169.46594,170.12624,27935,28119,184
100,0,blank,0,131.59082,171.73626,28119,28308,189
100,0,blank,0,214.68714,139.19356,28308,28500,192
100,0,blank,0,209.5957,135.72728,28500,28690,190
100,0,blank,0,216.7484,156.6519,28690,28798,108
100,0,blank,0,111.51232,121.5406,28834,29017,183
100,6,rem,31,119.6241,119.3688,29017,29204,187
100,6,n,29,88.36664,130.97858,29204,29392,188
100,0,blank,0,40.02842,137.76254,29392,29573,181
100,0,blank,0,158.41818,158.82578,29573,29752,179
100,0,blank,0,176.50066,163.59214,29752,29931,179
100,0,blank,0,143.64436,183.95724,29931,30110,179
100,0,blank,0,162.31058,178.4595,30110,30288,178
100,0,blank,0,173.94362,180.3948,30288,30464,176
100,0,blank,0,152.03638,166.94626,30464,30643,179
100,7,"%d",41,105.86486,136.36794,30643,30823,180
100,7,scanf,39,54.96292,138.67742,30823,31002,179
100,7,scanf,39,56.69446,147.4399,31002,31180,178
100,8,for,47,46.22888,161.4031,31180,31360,180
100,8,=,50,121.78714,164.03438,31360,31539,179
100,0,blank,0,127.50804,163.8061,31539,31719,180
100,8,1,58,137.1497,164.4314,31719,31791,72
100,0,blank,0,-350,-105,31828,31863,35
100,7,),45,188.58398,153.62738,32073,32245,172
100,7,),45,191.72732,153.23742,32245,32421,176
100,7,;,46,198.4443,143.06372,32421,32595,174
100,8,n,56,231.1755,165.7725,32595,32767,172
100,8,n,56,225.54544,157.53286,32767,32939,172
100,8,<=,54,190.87546,165.2793,32939,33115,176
100,0,blank,0,131.64088,164.15316,33115,33291,176
100,8,i,61,96.40302,165.60994,33291,33469,178
100,0,blank,0,107.21278,166.97842,33469,33646,177
100,0,blank,0,106.0197,170.80716,33646,33822,176
100,8,(,55,90.41202,174.89386,33822,33998,176
100,8,(,55,91.90182,175.41548,33998,34174,176
100,8,i,61,164.03314,174.55396,34174,34350,176
100,0,blank,0,158.78834,164.22128,34350,34528,178
100,8,1,58,134.160066666667,163.9157,34528,34637,109
100,0,blank,0,-350,-105,34674,34736,62
100,6,s,33,167.7292,132.5614,34788,34882,94
100,7,&,43,164.83632,151.63934,34968,35144,176
100,8,<=,54,193.37482,159.1502,35144,35325,181
100,0,blank,0,241.82212,154.82438,35325,35505,180
100,0,blank,0,275.62146,153.0162,35505,35680,175
100,8,),63,280.5159,161.47852,35680,35854,174
100,0,blank,0,278.41322,147.698,35854,36029,175
