Frameno_fix,lineno_fix,Tokenname_fix,tokens_id,gaze_X_fix,gaze_Y_fix,timestamp_fix_start,timestamp_fix_end,time_duration
100,1,Program,4,90.676,14.6871,5833,5863,30
100,0,blank,0,83.4007,-24.8975,5892,5921,29
100,1,Program,4,74.2855,3.9294,5951,5981,30
100,0,blank,0,198.82225,99.1146,6337,6396,59
100,0,blank,0,206.3349,100.3751,6693,6723,30
100,0,blank,0,240.5712,100.8891,6752,6782,30
100,0,blank,0,227.31615,87.60975,6958,7018,60
100,0,blank,0,266.3151,106.7958,7047,7077,30
100,0,blank,0,279.5266,116.3709,7134,7164,30
100,0,blank,0,197.0317,121.184,7636,7666,30
100,0,blank,0,175.7443,104.5005,7696,7726,30
100,0,blank,0,185.2097,96.809,7785,7813,28
100,0,blank,0,161.9211,100.1653,7962,7992,30
100,6,s,33,164.7893,119.813,8022,8053,31
100,0,blank,0,167.353,107.6954,8113,8144,31
100,0,blank,0,194.5886,96.8012,8296,8328,32
100,0,blank,0,206.451925,88.90195,8439,8558,119
100,0,blank,0,158.72564,93.73438,8651,8807,156
100,0,blank,0,163.6881,109.75795,8837,8899,62
100,0,blank,0,157.90255,66.294375,8960,9080,120
100,0,blank,0,-323,-105,9169,9198,29
100,0,blank,0,242.84445,134.7955,9522,9642,120
100,6,;,38,247.7871,118.5678,9672,9701,29
100,0,blank,0,260.5562,97.2558,9761,9791,30
100,0,blank,0,276.69035,103.9166,9821,9880,59
100,0,blank,0,260.79605,123.0831,9939,9998,59
100,0,blank,0,226.2367,129.6065,10266,10296,30
100,0,blank,0,217.735466666667,109.762433333333,10446,10534,88
100,0,blank,0,222.2533,188.1632,10621,10650,29
100,6,0,35,210.2623,128.3536,10916,10946,30
100,0,blank,0,274.69145,89.42315,11334,11394,60
100,0,blank,0,264.15975,75.6451,11631,11689,58
100,0,blank,0,299.2169,131.1463,11750,11779,29
100,0,blank,0,300.65675,131.30305,11839,11899,60
100,0,blank,0,210.824,143.4705,12169,12200,31
100,7,),45,190.27,147.8471,12261,12293,32
100,8,<=,54,197.3639,162.2237,12834,12865,31
100,0,blank,0,192.5822,191.7377,12987,13016,29
100,0,blank,0,203.0953,189.9339,13138,13169,31
