Frameno_fix,lineno_fix,Tokenname_fix,tokens_id,gaze_X_fix,gaze_Y_fix,timestamp_fix_start,timestamp_fix_end,time_duration
100,0,blank,0,194.889633333333,-75.4171666666667,3061,3157,96
100,0,blank,0,529.806433333333,-30.1620666666667,3190,3379,189
100,0,blank,0,532.256133333333,-25.7727,3379,3568,189
100,0,blank,0,604.313966666667,-5.7129,3568,3762,194
100,0,blank,0,619.1775,-2.00223333333334,3762,3855,93
100,0,blank,0,409.466233333333,2.00606666666667,3888,4078,190
100,0,blank,0,406.537,3.39879999999999,4078,4111,33
100,0,blank,0,261.632066666667,-1.24485,4142,4335,193
100,0,blank,0,207.717716666667,-3.0643,4335,4529,194
100,0,blank,0,201.22675,-4.72755,4529,4593,64
100,0,blank,0,364.232433333333,2.02553333333333,4625,4816,191
100,1,Number,13,432.98975,4.4168,4816,5004,188
100,0,blank,0,503.966533333333,0.348283333333335,5004,5192,188
100,0,blank,0,576.653066666667,2.60816666666667,5192,5385,193
100,0,blank,0,648.001966666667,0.7943,5385,5575,190
100,0,blank,0,692.679,4.81570000000001,5575,5606,31
100,0,blank,0,154.6639,190.6701,5670,5861,191
100,11,),76,170.3591,225.20655,5861,5923,62
100,0,blank,0,242.764616666667,377.695666666667,5955,6141,186
100,0,blank,0,318.6959,383.091966666667,6141,6325,184
100,0,blank,0,386.974416666667,376.261366666667,6325,6511,186
100,0,blank,0,425.22525,378.75305,6511,6634,123
100,17,"EnteredNumberiscorrect",94,204.844683333333,364.612533333333,6664,6852,188
100,0,blank,0,192.7626,351.1011,6852,6881,29
100,0,blank,0,294.208933333333,420.851066666667,6913,7102,189
100,0,blank,0,376.902583333333,423.77665,7102,7293,191
100,0,blank,0,465.70565,427.48875,7293,7420,127
100,0,blank,0,206.273,147.558766666667,7481,7669,188
100,7,;,46,200.739466666667,144.81605,7669,7859,190
100,0,blank,0,170.828766666667,99.91595,7859,8050,191
100,0,blank,0,147.441916666667,59.4582,8050,8246,196
100,2,>,22,175.504433333333,30.0688333333333,8246,8441,195
100,1,Check,6,189.2121,14.5385333333333,8441,8538,97
100,0,blank,0,199.455483333333,124.54815,8572,8768,196
100,0,blank,0,232.63875,122.846266666667,8768,8964,196
100,6,;,38,248.995216666667,126.562683333333,8964,9157,193
100,6,..,36,221.098733333333,131.479966666667,9157,9347,190
100,0,blank,0,234.3964,143.439616666667,9347,9536,189
100,0,blank,0,244.181033333333,150.50265,9536,9732,196
100,8,(,55,218.613016666667,173.752233333333,9732,9924,192
100,0,blank,0,297.7355,173.19415,9924,10117,193
100,0,blank,0,301.46745,176.459416666667,10117,10310,193
100,0,blank,0,260.782566666667,181.2816,10310,10507,197
100,0,blank,0,238.350166666667,177.728216666667,10507,10699,192
100,0,blank,0,231.77375,191.6195,10699,10761,62
100,0,blank,0,330.13215,181.69415,10793,10987,194
100,0,blank,0,310.7201,180.215883333333,10987,11179,192
100,0,blank,0,303.1793,185.559866666667,11179,11300,121
100,0,blank,0,338.5466,189.01185,11300,11488,188
100,0,blank,0,383.0667,175.81,11488,11663,175
100,0,blank,0,375.650233333333,178.5043,11663,11763,100
100,0,blank,0,226.71745,185.83215,11796,11988,192
100,0,blank,0,252.103,179.988783333333,11988,12183,195
100,0,blank,0,257.3087,167.326516666667,12183,12372,189
100,0,blank,0,230.426133333333,151.478383333333,12372,12562,190
100,8,-,57,251.120683333333,158.518683333333,12562,12752,190
100,8,1,58,268.492766666667,161.47325,12752,12942,190
100,0,blank,0,296.423733333333,179.619466666667,12942,13129,187
100,0,blank,0,304.3583,179.7842,13129,13160,31
100,0,blank,0,-323,-105,13191,13377,186
100,0,blank,0,-323,-105,13377,13416,39
100,0,blank,0,262.672316666667,190.84715,13447,13626,179
100,0,blank,0,190.606916666667,188.556933333333,13626,13815,189
100,0,blank,0,208.297516666667,223.201616666667,13815,14006,191
100,0,blank,0,232.69045,219.407183333333,14006,14194,188
100,0,blank,0,219.0943,221.608483333333,14194,14382,188
100,10,;,70,196.976233333333,217.387483333333,14382,14569,187
100,0,blank,0,223.43065,217.6777,14569,14758,189
100,0,blank,0,256.174583333333,221.502666666667,14758,14947,189
100,0,blank,0,255.179883333333,230.4702,14947,15134,187
100,0,blank,0,222.5903,218.304633333333,15134,15323,189
100,0,blank,0,210.6506,223.382983333333,15323,15512,189
100,8,(,55,215.0609,159.681533333333,15512,15703,191
100,0,blank,0,221.463483333333,144.244033333333,15703,15898,195
100,6,i,37,242.1078,129.612833333333,15898,16090,192
100,6,i,37,237.855516666667,127.429366666667,16090,16288,198
100,0,blank,0,236.409116666667,185.945666666667,16288,16487,199
100,0,blank,0,237.462383333333,214.32495,16487,16682,195
100,0,blank,0,261.666883333333,226.634633333333,16682,16878,196
100,0,blank,0,254.35415,188.620266666667,16878,17072,194
100,0,blank,0,238.826166666667,184.95635,17072,17269,197
100,0,blank,0,-323,-105,17301,17498,197
100,0,blank,0,237.7238,204.670333333333,17531,17717,186
100,0,blank,0,234.4716,239.6245,17717,17752,35
100,0,blank,0,-323,-105,17788,17923,135
100,0,blank,0,222.7837,258.594316666667,17947,18131,184
100,0,blank,0,240.9255,218.34292,18131,18300,169
100,0,blank,0,293.97364,173.81748,18300,18468,168
100,8,++,62,326.625883333333,173.58085,18468,18662,194
100,0,blank,0,280.7528,178.488683333333,18662,18854,192
100,0,blank,0,247.99125,212.879566666667,18854,19047,193
100,0,blank,0,224.34305,250.79225,19047,19242,195
100,0,blank,0,185.197733333333,255.5657,19242,19439,197
100,0,blank,0,244.70348,241.513,19439,19602,163
100,1,*,14,661.347783333333,7.8044,19669,19862,193
100,0,blank,0,212.71275,262.78345,19894,20088,194
100,0,blank,0,230.95725,279.5885,20088,20287,199
100,0,blank,0,244.65474,297.80842,20287,20458,171
100,0,blank,0,262.60214,304.46722,20458,20625,167
100,0,blank,0,246.342633333333,303.759816666667,20625,20821,196
