Frameno_fix,lineno_fix,Tokenname_fix,tokens_id,gaze_X_fix,gaze_Y_fix,timestamp_fix_start,timestamp_fix_end,time_duration,
116,54,date,299,375.22834,553.74734,225372,225564,192,
116,54,date,299,389.1097,553.5677667,225564,225712,148,
116,56,printf,309,393.3077,556.1512,225712,225845,133,
116,54,dateUpdate,296,198.8989333,540.5307667,225970,226135,165,
116,40,daysPerMonth,223,225.45902,529.3012,226135,226331,196,
116,54,dateUpdate,296,246.03012,543.69722,226331,226524,193,
116,54,dateUpdate,296,255.12185,536.5016,226524,226686,162,
116,54,dateUpdate,296,223.06096,547.20484,226686,226879,193,
116,40,daysPerMonth,223,162.2619,540.50248,226922,227120,198,
116,52,(,290,99.4687,538.87528,227120,227310,190,
116,54,struct,298,102.0515,548.83604,227310,227504,194,
116,39,else,220,75.7704,548.7515,227504,227540,36,
116,54,dateUpdate,296,199.9198667,550.1789,227579,227698,119,
116,54,dateUpdate,296,168.668325,541.319175,227776,227967,191,
116,41,;,234,158.421925,548.399075,227967,228136,169,
116,0,blank,0,190.5430667,554.4569333,228136,228290,154,
116,55,thisDay,305,192.0454,560.7298,228290,228358,68,
116,37,month,212,381.826,495.134025,228386,228576,190,
116,54,today,300,411.3559,550.282725,228576,228773,197,
116,54,today,300,401.0944667,547.0817667,228773,228941,168,
116,54,date,299,386.90375,548.16745,228941,229022,81,
116,54,date,299,361.8732,548.6737,229022,229202,180,
116,54,date,299,365.01515,537.1769,229202,229397,195,
116,54,date,299,349.8265,547.7515,229397,229434,37,
116,0,blank,0,497.6369667,530.3943667,229516,229622,106,
116,40,daysPerMonth,223,216.96108,568.5885,229737,229932,195,
116,38,29,218,172.1861,535.98105,230009,230161,152,
116,40,daysPerMonth,223,168.3391333,563.7421667,230199,230316,117,
116,40,daysPerMonth,223,174.9691,573.29995,230316,230451,135,
116,40,daysPerMonth,223,198.3371,572.3664,230451,230527,76,
116,40,daysPerMonth,223,174.49615,571.1937,230527,230706,179,
116,40,daysPerMonth,223,168.97205,567.3203,230706,230787,81,
116,0,blank,0,-323,-105,230905,231052,147,
117,47,TRUE,277,270.0580667,425.2183333,231140,231261,121,
117,0,blank,0,175.1048,554.2953,231367,231485,118,
117,54,date,299,112.4758333,547.9559333,231523,231704,181,
117,54,struct,298,102.0132,553.9994333,231704,231876,172,
117,55,date,304,131.8569667,556.2281667,231876,232049,173,
117,54,date,299,113.5927,552.9418667,232049,232224,175,
117,54,dateUpdate,296,189.6057,537.3185333,232224,232397,173,
117,40,daysPerMonth,223,162.7998,544.5297,232397,232570,173,
117,26,tomorrow,146,151.1459,524.0046,232570,232629,59,
117,24,date,128,267.66144,518.75796,232689,232882,193,
117,24,date,128,280.277575,523.713925,232882,233036,154,
117,37,isLeapYear,203,174.47102,508.53432,233074,233267,193,
117,37,isLeapYear,203,169.7156,503.3376,233267,233342,75,
117,37,TRUE,208,307.9330667,506.4529333,233381,233495,114,
117,52,main,289,41.65958,495.478,233533,233728,195,
117,0,blank,0,-7.49252,489.75222,233728,233921,193,
117,0,blank,0,-1.181625,495.89815,233921,234074,153,
117,0,blank,0,-323,-105,234112,234284,172,
117,0,blank,0,-323,-105,234284,234355,71,
117,50,leapYearFlag,285,114.26424,490.84694,234374,234566,192,
117,37,isLeapYear,203,113.507625,512.78275,234566,234730,164,
117,37,isLeapYear,203,131.72124,510.98164,234730,234926,196,
117,49,leapYearFlag,280,192.91112,463.95598,234926,235115,189,
117,35,31,198,210.6258,463.6623,235115,235309,194,
117,38,;,219,175.41755,518.31415,235309,235459,150,
117,54,dateUpdate,296,204.8225,533.5399333,235459,235611,152,
117,52,),292,151.84246,531.68628,235644,235821,177,
117,24,struct,127,208.44798,522.66216,235821,236004,183,
117,24,struct,127,242.6035,517.8136,236004,236121,117,
117,55,nextDay,307,273.547725,561.287475,236159,236332,173,
117,38,29,218,160.7913,536.14446,236370,236548,178,
117,52,),292,150.5932,532.40978,236548,236719,171,
117,38,29,218,156.80325,529.28475,236719,236789,70,
117,24,date,128,272.19072,516.7072,236824,237000,176,
117,40,daysPerMonth,223,265.81786,526.37182,237000,237183,183,
117,24,date,128,272.96032,524.81376,237183,237363,180,
117,37,TRUE,208,278.10958,512.08138,237363,237540,177,
117,24,date,128,301.47234,516.59446,237540,237714,174,
117,24,date,128,279.79385,519.7513,237714,237784,70,
117,52,void,291,125.43578,526.54522,237852,238021,169,
117,26,tomorrow,146,128.97448,520.62536,238021,238194,173,
117,52,void,291,127.22516,526.9625,238194,238371,177,
117,38,29,218,155.81364,524.46912,238371,238547,176,
117,40,daysPerMonth,223,263.98646,526.93468,238547,238726,179,
117,37,==,213,263.0742,514.36516,238726,238905,179,
117,26,;,147,195.8605,524.1987,238905,239085,180,
117,38,=,217,139.05896,529.68854,239085,239263,178,
117,38,=,217,134.81212,525.72428,239263,239439,176,
117,38,=,217,133.46746,526.12662,239439,239612,173,
117,38,days,216,120.10664,518.0468,239612,239787,175,
117,37,isLeapYear,203,134.73482,513.43592,239787,239960,173,
117,38,29,218,153.4328,518.5747,239960,240130,170,
117,37,d,210,216.463025,506.763275,240130,240299,169,
117,56,Entertoday'sdate(mmddyyyy):,311,283.1469,621.5115,240338,240371,33,
117,24,struct,127,239.890325,525.34425,240405,240576,171,
117,24,date,128,265.05645,513.23825,240576,240760,184,
117,26,tomorrow,146,192.9573,521.3096,240760,240935,175,
117,38,;,219,180.02914,523.79364,240935,241109,174,
117,37,==,213,260.4901,503.50074,241109,241291,182,
117,24,,,138,355.13766,528.78534,241291,241466,175
117,56,printf,309,402.97015,558.79985,241466,241599,133,
117,24,today,139,407.1360667,517.1399667,241599,241775,176,
117,57,thisDay,329,417.5516,607.7219,241775,241814,39,
117,40,daysPerMonth,223,268.5176,541.7478,242044,242149,105,
117,40,daysPerMonth,223,252.2617,531.454,242240,242281,41,
117,0,blank,0,36.9802,557.99725,242481,242579,98,
117,55,date,304,128.44795,556.9839,242962,243132,170,
117,40,=,222,134.06466,564.15058,243132,243302,170,
117,54,dateUpdate,296,220.41126,551.0179,243302,243473,171,
117,0,blank,0,265.72466,548.54452,243473,243641,168,
117,0,blank,0,356.58088,555.15382,243641,243810,169,
117,56,printf,309,354.0101,556.74728,243810,243980,170,
117,0,blank,0,352.1962,555.40344,243980,244150,170,
117,54,date,299,358.5982,553.34864,244150,244319,169,
117,54,date,299,372.13466,548.28632,244319,244487,168,
117,54,date,299,380.8753,552.98716,244487,244655,168,
117,56,printf,309,355.80944,560.77076,244655,244825,170,
117,54,today,300,412.03246,553.38002,244825,244996,171,
117,56,printf,309,422.86006,557.30096,244996,245167,171,
117,54,today,300,433.80378,543.74692,245167,245337,170,
117,54,today,300,435.04934,548.2561,245337,245507,170,
117,54,today,300,430.71742,549.81186,245507,245676,169,
117,54,today,300,429.07692,538.2954,245676,245844,168,
117,0,blank,0,444.47464,532.23528,245844,246010,166,
117,24,month,135,471.3468,525.07455,246010,246117,107,
117,0,blank,0,502.1229,521.5698,246117,246239,122,
117,55,struct,303,497.1433,546.8743,246239,246362,123,
117,55,struct,303,492.3315,545.90155,246362,246550,188,
117,54,today,300,446.9445,544.8323,246550,246721,171,
117,0,blank,0,448.7227,554.2238,246721,246756,35,
117,54,dateUpdate,296,194.8379,586.49764,246791,246962,171,
117,54,dateUpdate,296,163.74648,584.7688,246962,247135,173,
117,54,dateUpdate,296,173.86536,584.04166,247135,247305,170,
117,40,daysPerMonth,223,197.56116,575.1622,247305,247476,171,
117,54,today,300,439.312,549.65876,247545,247721,176,
117,54,today,300,427.5415,546.12074,247721,247899,178,
117,54,today,300,424.5469,536.4729,247899,248007,108,
117,0,blank,0,-323,-105,248079,248246,167,
117,0,blank,0,462.1476,552.7339,248279,248315,36,
117,24,month,135,448.96714,527.9248,248397,248571,174,
117,54,today,300,431.09444,539.91492,248571,248752,181,
117,24,month,135,458.16098,528.61536,248752,248935,183,
117,0,blank,0,466.71882,532.2844,248935,249120,185,
117,24,month,135,453.7038,521.38942,249120,249306,186,
117,37,==,213,449.36702,506.88402,249306,249488,182,
117,0,blank,0,457.5669,507.58728,249523,249704,181,
117,24,month,135,478.11398,513.72266,249704,249892,188,
117,24,month,135,473.1805,523.47162,249892,250078,186,
117,0,blank,0,497.41186,506.08834,250078,250262,184,
117,24,1,137,512.83056,511.23474,250262,250447,185,
117,24,today,139,402.68626,524.93478,250447,250632,185,
117,54,date,299,360.9126,536.80116,250632,250817,185,
117,40,month,227,346.90128,541.3438,250817,251003,186,
117,54,date,299,354.60242,552.49838,251003,251191,188,
117,0,blank,0,-323,-105,251230,251405,175,
117,0,blank,0,-323,-105,251405,251471,66,
117,34,,,187,304.0233,445.5442,251539,251591,52
117,54,date,299,367.600525,535.360125,251712,251876,164,
117,54,date,299,364.928,542.85942,251876,252061,185,
117,0,blank,0,329.24956,516.31262,252061,252244,183,
117,0,blank,0,270.92418,500.27232,252244,252428,184,
117,40,month,227,318.53248,528.08078,252428,252613,185,
117,24,),129,306.7183,523.63974,252648,252830,182,
117,24,struct,127,247.96474,521.6228,252830,253017,187,
117,54,dateUpdate,296,205.23756,534.95912,253017,253204,187,
117,40,d,225,291.00988,526.45382,253204,253398,194,
117,54,dateUpdate,296,219.36654,548.39506,253398,253592,194,
117,54,struct,298,297.0205667,538.1176,253592,253707,115,
117,55,struct,303,516.2817,535.3019,254067,254191,124,
117,40,days,221,85.23673333,580.5948,254577,254753,176,
117,55,struct,303,97.1522,561.3895,254753,254869,116,
117,0,blank,0,-323,-105,254924,255112,188,
117,0,blank,0,-323,-105,255112,255289,177,
117,0,blank,0,-323,-105,255289,255455,166,
117,0,blank,0,-323,-105,255455,255549,94,
117,0,blank,0,-323,-105,255549,255704,155,
117,0,blank,0,-323,-105,255704,255858,154,
117,0,blank,0,-323,-105,255858,255999,141,
117,0,blank,0,-323,-105,255999,256189,190,
117,0,blank,0,-323,-105,256189,256293,104,
117,0,blank,0,-323,-105,256293,256450,157,
117,0,blank,0,-323,-105,256450,256632,182,
117,0,blank,0,-323,-105,256632,256798,166,
117,0,blank,0,-323,-105,256798,256886,88,
117,54,today,300,453.8988333,573.4961,256916,257004,88,
117,0,blank,0,328.1203,734.0045,257039,257068,29,
117,57,month,321,332.6337,648.2070667,257100,257201,101,
117,40,month,227,351.28715,563.81915,257233,257295,62,
117,0,blank,0,108.8175,554.61288,257327,257495,168,
117,55,struct,303,57.7684,564.63638,257495,257665,170,
117,0,blank,0,22.48074,560.9302,257665,257835,170,
117,0,blank,0,-323,-105,257869,258066,197,
117,0,blank,0,-323,-105,258066,258253,187,
117,0,blank,0,-323,-105,258253,258285,32,
117,0,blank,0,-323,-105,258285,258504,219,
117,0,blank,0,-323,-105,258504,258687,183,
117,0,blank,0,-323,-105,258687,258832,145,
117,0,blank,0,-323,-105,258832,259013,181,
117,0,blank,0,-323,-105,259013,259159,146,
117,0,blank,0,-323,-105,259159,259353,194,
117,0,blank,0,-323,-105,259353,259531,178,
117,0,blank,0,-323,-105,259531,259646,115,
117,0,blank,0,-323,-105,259646,259800,154,
117,0,blank,0,-323,-105,259800,259960,160,
117,0,blank,0,-323,-105,259960,260144,184,
117,0,blank,0,-323,-105,260144,260234,90,
117,0,blank,0,-323,-105,260234,260441,207,
117,0,blank,0,-323,-105,260441,260510,69,
117,0,blank,0,-323,-105,260510,260673,163,
117,0,blank,0,-323,-105,260799,260907,108,
117,0,blank,0,-323,-105,260907,261086,179,
117,0,blank,0,-323,-105,261086,261158,72,
117,0,blank,0,212.0562667,710.4503333,261642,261796,154,
117,45,leapYearFlag,245,134.89942,687.6754,261796,261988,192,
117,47,leapYearFlag,275,114.68616,696.40976,261988,262164,176,
117,45,leapYearFlag,245,122.66724,676.11136,262164,262341,177,
117,59,Tomorrow'sdateis%i/%i/%.2i.\n,343,125.8344,693.43216,262341,262521,180,
117,57,%i%i%i,316,169.29485,653.0709,262521,262687,166,
117,59,Tomorrow'sdateis%i/%i/%.2i.\n,343,184.879725,656.8089,262687,262867,180,
117,32,daysPerMonth,170,231.840475,702.89735,262867,263066,199,
117,32,const,168,389.36966,701.00184,263106,263301,195,
117,0,blank,0,386.9613,745.95125,263301,263375,74,
117,59,Tomorrow'sdateis%i/%i/%.2i.\n,343,435.82485,661.547775,263448,263641,193,
117,57,thisDay,329,438.6873,642.6927,263641,263773,132,
117,58,dateUpdate,336,146.00405,662.161075,263807,263971,164,
117,46,d,267,105.7978,656.99905,263971,264133,162,
117,43,isLeapYear,237,87.6054,643.438675,264133,264293,160,
117,43,isLeapYear,237,96.823725,638.78585,264293,264459,166,
117,59,(,342,118.75295,662.430525,264459,264623,164,
117,57,(,315,118.0573,648.94608,264623,264820,197,
117,45,leapYearFlag,245,141.24786,675.81312,264820,265008,188,
117,58,dateUpdate,336,212.08624,659.63336,265008,265198,190,
117,58,;,340,350.18436,658.10624,265198,265388,190,
117,58,),339,334.44914,675.0232,265388,265573,185,
117,0,blank,0,454.0165,764.1442,265609,265646,37,
117,0,blank,0,434.4777,792.1202,265719,265755,36,
117,59,Tomorrow'sdateis%i/%i/%.2i.\n,343,457.500075,690.35005,265860,266052,192,
117,0,blank,0,396.96704,722.23468,266052,266239,187,
117,0,blank,0,388.17054,713.99432,266239,266430,191,
117,46,year,269,352.8345,667.9421,266430,266517,87,
117,58,thisDay,338,315.8018,661.2618,266517,266639,122,
117,0,blank,0,-323,-105,266783,266852,69,
117,45,leapYearFlag,245,209.89632,686.3452,267033,267209,176,
117,45,leapYearFlag,245,202.85545,680.466275,267209,267353,144,
117,0,blank,0,411.9811,740.4301667,267387,267536,149,
117,32,const,168,397.633,703.6423,267644,267678,34,
118,24,struct,127,219.1358333,481.2496333,273884,274037,153,
118,50,leapYearFlag,285,212.8204667,462.7228,274037,274191,154,
118,50,leapYearFlag,285,229.232875,455.257375,274191,274385,194,
118,46,==,272,218.8757,403.8463,274385,274434,49,
119,0,blank,0,258.80505,415.261825,274481,274672,191,
119,48,else,279,285.3437667,414.6056333,274672,274817,145,
120,47,TRUE,277,272.5709667,419.7459667,274884,275081,197,
120,32,[,171,272.6381,404.5471,275081,275112,31,
120,59,Tomorrow'sdateis%i/%i/%.2i.\n,343,363.3089333,684.3952833,275145,275343,198,
120,59,Tomorrow'sdateis%i/%i/%.2i.\n,343,371.58335,687.52475,275343,275410,67,
120,0,blank,0,289.98236,288.74682,275442,275606,164,
121,16,date,74,291.01615,301.390975,275671,275799,128,
122,14,numberOfDays,64,298.7260667,293.8414833,275863,276054,191,
122,13,int,50,304.2331,278.8415,276054,276087,33,
122,14,!=,63,185.3326667,308.5040667,276119,276312,193,
122,16,=,71,180.587975,313.738975,276312,276439,127,
122,0,blank,0,930.385,-103.4817,276502,276535,33,
122,0,blank,0,506.8245833,505.3705667,277132,277329,197,
122,0,blank,0,147.8882,113.78614,277396,277566,170,
122,7,int,29,148.65366,120.67918,277566,277733,167,
122,7,int,29,146.14715,138.8702333,277733,277928,195,
122,8,int,32,142.1011,156.60925,277928,277992,64,
122,0,blank,0,-323,-105,278024,278213,189,
122,0,blank,0,-323,-105,278213,278386,173,
122,0,blank,0,-323,-105,278386,278537,151,
122,0,blank,0,-323,-105,278537,278729,192,
122,0,blank,0,-323,-105,278729,278915,186,
122,0,blank,0,-323,-105,278915,279091,176,
122,0,blank,0,-323,-105,279091,279286,195,
122,0,blank,0,-323,-105,279286,279485,199,
122,0,blank,0,-323,-105,279485,279642,157,
122,0,blank,0,-323,-105,279642,279841,199,
122,0,blank,0,-323,-105,279841,280026,185,
122,0,blank,0,-323,-105,280026,280214,188,
122,0,blank,0,-323,-105,280214,280318,104,
122,0,blank,0,-323,-105,280318,280432,114,
122,0,blank,0,-323,-105,280432,280576,144,
122,56,Entertoday'sdate(mmddyyyy):,311,185.8571667,624.4731667,280969,281092,123,
122,0,blank,0,970.185,-103.4323,281155,281188,33,
122,0,blank,0,956.4178333,-103.36465,281282,281472,190,
122,0,blank,0,990.848,-103.3476,281472,281505,33,
122,50,return,284,397.13112,456.3829,281720,281897,177,
122,50,return,284,396.4364,454.40575,281897,282028,131,
