Frameno_fix,lineno_fix,Tokenname_fix,tokens_id,gaze_X_fix,gaze_Y_fix,timestamp_fix_start,timestamp_fix_end,time_duration
100,0,blank,0,47.15784286,-83.7576,3155,3354,199
100,0,blank,0,55.799,-74.209075,3354,3468,114
100,0,blank,0,284.7924167,5.653366667,3524,3693,169
100,0,blank,0,181.0784429,-46.21365714,3750,3949,199
100,0,blank,0,197.3709714,-27.09094286,3949,4148,199
100,0,blank,0,319.31325,-70.77695,4177,4291,114
100,0,blank,0,376.6534,-2.803266667,4320,4406,86
100,0,blank,0,356.8240333,-74.93756667,4435,4607,172
100,0,blank,0,383.7655,-45.5879,4607,4778,171
100,0,blank,0,201.2203,-24.425475,4806,4922,116
100,0,blank,0,189.8076167,-3.089816667,4949,5120,171
100,0,blank,0,186.25005,-19.8573,5120,5178,58
100,4,include,23,72.63023333,89.45956667,5207,5294,87
100,0,blank,0,-323,-105,5323,5352,29
100,2,include,9,72.76628333,35.10176667,5453,5612,159
100,7,wlen,48,103.3872,149.1157667,5641,5817,176
100,11,str,68,111.6177,233.964575,5817,5933,116
100,0,blank,0,227.50882,641.17226,5991,6138,147
100,0,blank,0,890.8464,678.4033,6197,6342,145
100,0,blank,0,978.3838333,231.7873333,6372,6553,181
100,0,blank,0,989.4246667,243.7611667,6553,6641,88
100,3,#,15,5.630633333,54.05106667,6729,6907,178
100,3,#,15,8.2942,59.84405,6907,6969,62
100,0,blank,0,-48.28422,-0.92078,6998,7164,166
100,0,blank,0,-74.4408,17.07363333,7164,7353,189
100,0,blank,0,-106.32195,-14.2451,7353,7528,175
100,0,blank,0,-323,-105,7589,7771,182
100,0,blank,0,-323,-105,7771,7956,185
100,0,blank,0,-323,-105,7956,8124,168
100,0,blank,0,-323,-105,8124,8316,192
100,0,blank,0,-323,-105,8316,8515,199
100,0,blank,0,-323,-105,8515,8685,170
100,0,blank,0,-323,-105,8685,8731,46
100,0,blank,0,177.93145,-31.68725,8833,9025,192
100,0,blank,0,166.849675,-19.89165,9025,9134,109
100,0,blank,0,158.9462,1.7032,9134,9386,252
100,0,blank,0,170.0793833,-13.56666667,9386,9566,180
100,0,blank,0,170.6748,-10.72645,9566,9745,179
100,0,blank,0,181.1717,-5.681133333,9745,9835,90
100,0,blank,0,717.1171667,125.3463167,9865,10047,182
100,0,blank,0,746.2976667,127.9818333,10047,10136,89
100,0,blank,0,951.7111667,144.68005,10166,10347,181
100,0,blank,0,969.9696,125.33008,10347,10499,152
100,0,blank,0,966.9474,138.72022,10499,10697,198
100,0,blank,0,960.2182,136.7551,10697,10876,179
100,0,blank,0,961.3556667,133.18855,10876,11056,180
100,0,blank,0,962.0533333,144.6516167,11056,11238,182
100,0,blank,0,-323,-105,11268,11466,198
100,3,include,16,46.72641667,55.78121667,11497,11668,171
100,0,blank,0,92.97163333,43.80036667,11668,11850,182
