Frameno_fix,lineno_fix,Tokenname_fix,tokens_id,gaze_X_fix,gaze_Y_fix,timestamp_fix_start,timestamp_fix_end,time_duration
100,0,blank,0,89.9261,-54.2529666666667,3057,3250,193
100,0,blank,0,95.0243666666667,-47.3340833333333,3250,3439,189
100,9,"%d%d",77,148.980383333333,190.8218,3471,3663,192
100,9,"%d%d",77,146.55565,191.868883333333,3663,3855,192
100,9,"%d%d",77,144.353,189.856766666667,3855,4045,190
100,9,"%d%d",77,145.6817,183.61335,4045,4107,62
100,0,blank,0,793.954166666667,8.37845,4169,4358,189
100,0,blank,0,790.8885,16.3688,4358,4419,61
100,0,blank,0,894.394333333333,-62.6101166666667,4450,4640,190
100,0,blank,0,902.942,-47.261,4640,4839,199
100,1,check,10,416.146075,18.898475,4907,5037,130
100,2,.,21,159.85464,28.95516,5070,5237,167
100,1,Program,4,109.6896,13.83534,5237,5405,168
100,1,Program,4,107.52324,18.22138,5405,5572,167
100,1,Program,4,103.5468,16.47676,5572,5738,166
100,1,Program,4,94.744,16.1519,5738,5772,34
100,0,blank,0,-350,-105,5805,5839,34
100,0,blank,0,115.94955,44.8211333333333,5966,6159,193
100,2,.,21,155.07052,34.97862,6159,6333,174
100,0,blank,0,157.1468,45.05476,6333,6500,167
100,3,.,28,170.10532,54.16556,6500,6667,167
100,0,blank,0,171.62258,43.3183,6667,6837,170
100,0,blank,0,152.622066666667,69.6332,6837,7028,191
100,0,blank,0,123.681016666667,106.954083333333,7028,7221,193
100,6,],51,171.5303,114.323233333333,7221,7417,196
100,6,[,49,207.519983333333,119.297733333333,7417,7611,194
100,6,[,49,248.62972,119.61364,7611,7777,166
100,2,h,22,169.530516666667,26.0739833333333,7810,8005,195
100,0,blank,0,188.60455,29.1016,8005,8199,194
100,0,blank,0,202.2286,31.5050333333333,8199,8297,98
100,6,10,50,163.01895,129.990966666667,8329,8524,195
100,0,blank,0,152.778066666667,109.841066666667,8524,8619,95
100,0,blank,0,-350,-105,8684,8802,118
100,7,column1,60,223.5199,147.32335,8902,8966,64
100,0,blank,0,220.905325,103.599875,9010,9191,181
100,7,column1,60,227.823433333333,137.379033333333,9191,9330,139
100,0,blank,0,75.6363,95.96635,9466,9559,93
100,7,comma,65,126.982725,149.4053,9605,9794,189
100,6,b,45,198.4841,127.24765,9794,9988,194
100,6,10,50,221.27575,133.254666666667,9988,10177,189
100,7,row2,62,304.716583333333,137.5859,10177,10371,194
100,7,column1,60,270.515816666667,145.701216666667,10371,10568,197
100,6,b,45,197.085433333333,128.6419,10568,10759,191
100,0,blank,0,202.749683333333,145.189633333333,10759,10952,193
100,8,"EntertheorderofthematrixA\n",72,223.14455,167.848733333333,10952,11149,197
100,8,"EntertheorderofthematrixA\n",72,293.373216666667,168.923516666667,11149,11344,195
100,8,"EntertheorderofthematrixA\n",72,280.447733333333,165.721683333333,11344,11539,195
100,0,blank,0,349.545333333333,154.655833333333,11539,11736,197
100,8,"EntertheorderofthematrixA\n",72,342.512633333333,162.852066666667,11736,11930,194
100,8,"EntertheorderofthematrixA\n",72,333.674016666667,165.726633333333,11930,12126,196
100,8,"EntertheorderofthematrixA\n",72,409.093066666667,169.060316666667,12126,12318,192
100,8,"EntertheorderofthematrixA\n",72,430.263183333333,176.47455,12318,12510,192
100,8,"EntertheorderofthematrixA\n",72,462.331583333333,171.4264,12510,12707,197
100,9,&,82,199.59715,184.113433333333,12740,12935,195
100,9,&,82,204.010966666667,187.264716666667,12935,13127,192
100,8,(,71,111.83818,177.4646,13127,13289,162
100,9,column1,83,293.60265,189.05775,13321,13512,191
100,9,&,82,262.124983333333,179.026066666667,13512,13703,191
100,9,column1,83,290.892583333333,185.8165,13703,13891,188
100,9,column1,83,325.255866666667,190.054983333333,13891,14083,192
100,9,;,85,359.700783333333,190.290816666667,14083,14277,194
100,9,;,85,361.304183333333,184.334983333333,14277,14472,195
100,11,),100,345.36575,241.1243,14472,14666,194
100,11,column2,99,301.671233333333,230.435766666667,14666,14861,195
100,11,&,98,271.592283333333,227.59655,14861,15053,192
100,7,row2,62,294.054166666667,150.535783333333,15053,15244,191
100,0,blank,0,345.1884,141.026183333333,15244,15435,191
100,8,"EntertheorderofthematrixA\n",72,358.615333333333,164.890466666667,15435,15624,189
100,0,blank,0,350.527716666667,200.856933333333,15624,15817,193
100,10,"EntertheorderofthematrixB\n",88,296.760983333333,205.794866666667,15817,16010,193
100,10,"EntertheorderofthematrixB\n",88,275.444766666667,212.393966666667,16010,16200,190
100,10,"EntertheorderofthematrixB\n",88,297.286933333333,215.834666666667,16200,16299,99
100,10,"EntertheorderofthematrixB\n",88,411.7483,213.43335,16332,16525,193
100,0,blank,0,447.161233333333,225.158616666667,16525,16715,190
100,11,;,101,356.786166666667,229.290066666667,16715,16902,187
100,11,column2,99,277.724733333333,228.133016666667,16902,17092,190
100,0,blank,0,311.99916,222.83722,17092,17253,161
100,0,blank,0,335.06325,222.27845,17253,17413,160
100,12,"EntertheelementsofmatrixA\n",104,156.9915,245.2599,17647,17673,26
100,12,"EntertheelementsofmatrixA\n",104,136.891716666667,247.152066666667,17740,17924,184
100,11,row2,96,225.615383333333,236.326566666667,17924,18116,192
100,12,"EntertheelementsofmatrixA\n",104,279.48925,254.78695,18116,18309,193
100,11,column2,99,340.902066666667,241.5894,18309,18500,191
100,12,"EntertheelementsofmatrixA\n",104,358.426066666667,251.7262,18500,18692,192
100,12,"EntertheelementsofmatrixA\n",104,314.56625,249.54535,18692,18886,194
100,12,"EntertheelementsofmatrixA\n",104,282.9475,249.878816666667,18886,19078,192
100,12,"EntertheelementsofmatrixA\n",104,266.1437,257.7687,19078,19174,96
100,12,"EntertheelementsofmatrixA\n",104,399.753583333333,249.191833333333,19205,19397,192
100,12,"EntertheelementsofmatrixA\n",104,438.11978,248.68006,19397,19558,161
100,12,"EntertheelementsofmatrixA\n",104,175.051533333333,263.994533333333,19622,19819,197
100,12,"EntertheelementsofmatrixA\n",104,187.435316666667,265.619933333333,19819,20014,195
100,12,"EntertheelementsofmatrixA\n",104,251.7414,261.741483333333,20014,20211,197
100,0,blank,0,262.93615,271.45605,20211,20406,195
100,0,blank,0,288.516183333333,337.338183333333,20406,20603,197
100,0,blank,0,294.210716666667,360.10205,20603,20801,198
100,0,blank,0,321.2307,354.672833333333,20801,20999,198
100,0,blank,0,301.408133333333,344.384916666667,20999,21194,195
100,15,<,128,232.536833333333,313.521633333333,21194,21385,191
100,15,column1,129,252.48065,312.516633333333,21385,21574,189
100,15,column1,129,302.527433333333,314.801366666667,21574,21764,190
100,15,j,131,337.200866666667,322.088916666667,21764,21959,195
100,0,blank,0,181.54078,462.34986,21992,22159,167
100,20,"EntertheelementsofmatrixB\n",153,176.720775,427.234275,22159,22293,134
100,12,"EntertheelementsofmatrixA\n",104,281.1543,246.937333333333,22324,22516,192
100,0,blank,0,317.4649,285.406716666667,22516,22713,197
100,13,++,118,283.418383333333,276.511783333333,22713,22906,193
100,13,++,118,279.435116666667,279.539833333333,22906,23103,197
100,13,;,116,251.4758,274.4344,23103,23136,33
100,0,blank,0,332.6672,350.00375,23169,23368,199
100,17,&,139,251.2712,372.3629,23368,23401,33
100,0,blank,0,174.9973,471.40286,23434,23608,174
100,0,blank,0,182.24148,451.9504,23608,23783,175
100,20,"EntertheelementsofmatrixB\n",153,224.886416666667,432.373016666667,23783,23981,198
100,20,"EntertheelementsofmatrixB\n",153,304.679616666667,428.5871,23981,24180,199
100,20,"EntertheelementsofmatrixB\n",153,391.107166666667,430.551566666667,24180,24379,199
100,20,"EntertheelementsofmatrixB\n",153,382.296283333333,434.66985,24379,24576,197
100,20,"EntertheelementsofmatrixB\n",153,315.057616666667,434.720666666667,24576,24770,194
100,20,"EntertheelementsofmatrixB\n",153,307.619633333333,433.4667,24770,24869,99
100,20,"EntertheelementsofmatrixB\n",153,434.887933333333,441.719566666667,24901,25096,195
100,20,"EntertheelementsofmatrixB\n",153,439.29748,437.91994,25096,25260,164
100,0,blank,0,268.45395,476.02285,25293,25491,198
100,0,blank,0,270.511016666667,465.779133333333,25491,25690,199
100,0,blank,0,286.639066666667,477.7301,25690,25886,196
