Frameno_fix,lineno_fix,Tokenname_fix,tokens_id,gaze_X_fix,gaze_Y_fix,timestamp_fix_start,timestamp_fix_end,time_duration
100,0,blank,0,23.151,-46.5643,3174,3362,188
100,0,blank,0,-350,-105,3425,3506,81
100,6,b,45,200.3114,133.06695,3654,3706,52
100,6,b,45,198.2738,118.123883333333,3738,3929,191
100,6,b,45,193.7798,122.294,3929,3961,32
100,0,blank,0,191.588675,108.87975,4056,4182,126
100,0,blank,0,582.3273,-15.606,4654,4686,32
100,0,blank,0,-350,-105,4905,4935,30
100,1,Program,4,65.812,21.794,5085,5113,28
100,0,blank,0,126.4297,23.0324,5207,5240,33
100,0,blank,0,265.9197,47.683,5396,5426,30
100,0,blank,0,-350,-105,5487,5568,81
100,0,blank,0,319.532,35.0305,5775,5805,30
100,0,blank,0,206.6922,30.95575,5896,5957,61
100,0,blank,0,223.2244,36.745,5987,6018,31
100,0,blank,0,202.9086,25.5471,6048,6080,32
100,0,blank,0,220.0857,31.3339,6111,6141,30
100,1,to,5,136.9005,23.6602,6731,6766,35
100,2,stdio,20,146.5052,27.9945,6927,6992,65
100,1,to,5,133.0801,10.3449,7024,7057,33
100,0,blank,0,430.8378,98.9492,7152,7184,32
100,0,blank,0,438.2015,93.6776,7249,7283,34
100,0,blank,0,-350,-105,7351,7547,196
100,0,blank,0,-350,-105,7547,7741,194
100,0,blank,0,-350,-105,7741,7920,179
100,0,blank,0,-350,-105,7920,8100,180
100,0,blank,0,-350,-105,8100,8182,82
100,0,blank,0,-350,-105,8182,8318,136
100,0,blank,0,-350,-105,8318,8478,160
100,0,blank,0,-350,-105,8478,8675,197
100,0,blank,0,-350,-105,8675,8854,179
100,0,blank,0,-350,-105,8854,9042,188
100,0,blank,0,-350,-105,9042,9231,189
100,0,blank,0,-350,-105,9231,9352,121
100,0,blank,0,-350,-105,9352,9476,124
100,0,blank,0,-350,-105,9476,9599,123
100,0,blank,0,-350,-105,9599,9757,158
100,1,Program,4,81.7979,22.7377,9786,9817,31
100,0,blank,0,-350,-105,9996,10026,30
100,0,blank,0,62.3489,46.38485,10424,10484,60
100,0,blank,0,-350,-105,10759,10865,106
100,0,blank,0,158.6983,9.99639999999999,11009,11034,25
100,2,stdio,20,139.1486,27.1681,11060,11092,32
100,1,to,5,151.48415,5.82175,11122,11185,63
100,0,blank,0,-350,-105,11403,11506,103
100,0,blank,0,160.7405,24.1216,11783,11815,32
100,0,blank,0,161.7298,14.2726,11877,11973,96
100,0,blank,0,-350,-105,12166,12271,105
100,0,blank,0,454.1346,39.4297,12657,12687,30
100,0,blank,0,310.955,24.8771,13149,13180,31
100,0,blank,0,353.4139,19.8538,13211,13241,30
100,0,blank,0,-350,-105,13401,13481,80
100,1,equal,14,627.6974,8.76130000000001,14096,14126,30
100,0,blank,0,681.468,33.1447,14250,14280,30
100,0,blank,0,599.7963,30.2154,14433,14463,30
100,0,blank,0,-350,-105,14525,14606,81
100,0,blank,0,267.9992,309.42905,15278,15366,88
100,0,blank,0,207.63455,298.269,15801,15880,79
100,0,blank,0,204.041166666667,301.107966666667,15941,16034,93
100,0,blank,0,-350,-105,16066,16147,81
100,1,equal,14,596.6037,13.88065,16535,16597,62
100,0,blank,0,601.9645,40.9361,16627,16659,32
100,0,blank,0,-350,-105,16690,16796,106
100,0,blank,0,334.3813,121.4744,16958,16983,25
100,0,blank,0,350.3481,116.4985,17015,17047,32
100,0,blank,0,-350,-105,18046,18130,84
100,0,blank,0,757.218,27.7098,18286,18311,25
100,0,blank,0,-350,-105,18499,18695,196
100,0,blank,0,421.522225,200.76905,18732,18868,136
100,0,blank,0,413.2605,196.329033333333,18901,18996,95
100,0,blank,0,405.6215,189.801,19028,19059,31
100,0,blank,0,403.8929,190.0921,19123,19155,32
100,10,"EntertheorderofthematrixB\n",88,415.293125,204.11225,19310,19434,124
100,0,blank,0,419.2023,197.4879,19465,19496,31
100,10,"EntertheorderofthematrixB\n",88,414.3108,202.4979,19684,19716,32
100,3,include,25,65.8865,50.5205,19810,19842,32
100,0,blank,0,-350,-105,19904,20012,108
