Frameno_fix,lineno_fix,Tokenname_fix,tokens_id,gaze_X_fix,gaze_Y_fix,timestamp_fix_start,timestamp_fix_end,time_duration
100,0,blank,0,129.5898,-105.0022,3351,3459,108
100,0,blank,0,131.90075,-31.9603,3459,3635,176
100,0,blank,0,89.45714,-76.66854,3635,3787,152
100,0,blank,0,506.2379,-53.30155,3919,3994,75
100,0,blank,0,614.6886,-84.8117,4019,4044,25
100,0,blank,0,858.66,-42.8658166666667,4126,4318,192
100,0,blank,0,855.4076,-41.3956,4318,4506,188
100,0,blank,0,834.264833333333,-34.5159,4536,4714,178
100,0,blank,0,842.828,-24.75704,4714,4895,181
100,0,blank,0,836.561,-11.6127,4895,4920,25
100,2,.,23,155.657375,31.689225,5058,5213,155
100,0,blank,0,153.568733333333,-16.3043,5213,5314,101
100,0,blank,0,168.1898,8.4727,5314,5449,135
100,0,blank,0,40.533125,-11.296325,5498,5653,155
100,0,blank,0,45.118,-7.51455,5653,5836,183
100,0,blank,0,36.6601,-13.176825,5836,5980,144
100,1,/,18,8.14600000000002,0.00830000000000553,6043,6069,26
100,0,blank,0,-323,-105,6266,6428,162
100,0,blank,0,-323,-105,6428,6607,179
100,0,blank,0,-323,-105,6607,6783,176
100,0,blank,0,-323,-105,6783,6960,177
100,0,blank,0,-323,-105,6960,6999,39
100,0,blank,0,39.4684,-46.2768,7370,7395,25
100,0,blank,0,-323,-105,7594,7881,287
100,0,blank,0,-323,-105,7881,8043,162
100,0,blank,0,-323,-105,8043,8243,200
100,0,blank,0,632.8193,-103.84455,8313,8389,76
100,0,blank,0,455.7785,541.4562,8414,8487,73
100,0,blank,0,-323,-105,8508,8706,198
100,0,blank,0,-323,-105,8706,8901,195
100,0,blank,0,-323,-105,8901,9076,175
100,0,blank,0,-323,-105,9076,9252,176
100,0,blank,0,-323,-105,9252,9430,178
100,0,blank,0,-323,-105,9430,9520,90
100,0,blank,0,73.88692,-6.11918,9759,9932,173
100,0,blank,0,94.8794714285714,-4.61202857142857,9932,10131,199
100,0,blank,0,104.107516666667,-7.75535,10131,10306,175
100,1,Program,4,99.5855666666667,9.81683333333334,10306,10479,173
100,2,<,21,102.9299,27.98145,10479,10653,174
100,1,*,17,16.9781666666667,19.5519,10653,10827,174
100,1,*,17,14.6673833333333,11.1229666666667,10827,11005,178
100,1,Program,4,74.3041333333333,22.4105666666667,11005,11185,180
100,2,stdio,22,104.856916666667,29.9096333333333,11185,11364,179
100,3,<,28,100.979866666667,48.7921,11364,11541,177
100,3,string,29,107.710633333333,58.1616,11541,11715,174
100,2,h,24,168.5663,39.095,11715,11743,28
100,0,blank,0,-323,-105,11802,11906,104
100,0,blank,0,38.19726,571.07274,12007,12189,182
100,0,blank,0,30.5347,567.16965,12189,12303,114
100,0,blank,0,53.5001428571429,558.158757142857,12359,12554,195
100,0,blank,0,59.50874,553.8674,12554,12695,141
100,0,blank,0,52.50158,592.51558,12802,12976,174
100,0,blank,0,119.424,707.4713,12976,13002,26
100,0,blank,0,58.4454666666667,559.89975,13032,13215,183
100,0,blank,0,38.1673,511.5486,13215,13241,26
100,0,blank,0,71.2691166666667,612.712783333333,13275,13462,187
100,0,blank,0,91.0774166666667,641.99305,13462,13635,173
100,31,index,209,175.19785,670.0844,13635,13691,56
100,29,!,200,127.6646,622.0906,13718,13745,27
100,0,blank,0,86.884,757.6727,13832,13859,27
100,0,blank,0,104.5135,685.8425,13887,13914,27
100,0,blank,0,101.160675,641.19825,13941,14055,114
100,0,blank,0,40.5861714285714,594.711542857143,14082,14280,198
100,0,blank,0,43.3254166666667,573.081483333333,14280,14453,173
100,28,printf,191,113.5234,604.50804,14515,14694,179
100,28,printf,191,108.838133333333,616.726283333333,14694,14875,181
100,31,a,207,125.4748,668.3199,14904,14935,31
100,27,index,182,107.17014,581.4172,14968,15128,160
100,0,blank,0,74.658,593.7605,15128,15191,63
100,0,blank,0,30.51816,594.4215,15312,15465,153
100,0,blank,0,36.654525,596.372775,15465,15630,165
100,0,blank,0,79.17992,615.5595,15692,15842,150
100,0,blank,0,137.8244,735.6776,15899,15929,30
100,0,blank,0,60.8269,578.644,15960,15988,28
100,0,blank,0,63.2622,610.6155,16047,16075,28
100,27,index,182,126.501333333333,583.0744,16137,16224,87
100,28,printf,191,85.9249,612.5998,16292,16318,26
100,26,str,176,106.101966666667,569.307416666667,16383,16582,199
100,0,blank,0,60.8689,536.0782,16582,16619,37
100,0,blank,0,102.2242,737.4681,16680,16710,30
100,0,blank,0,-323,-105,16744,16858,114
100,0,blank,0,-323,-105,16858,16963,105
100,5,stdlib,43,145.230557142857,93.6040285714286,16998,17192,194
100,5,stdlib,43,154.29962,96.0465,17192,17365,173
100,0,blank,0,32.7216666666667,112.941733333333,17396,17575,179
100,6,define,48,34.85065,117.849133333333,17575,17756,181
100,6,define,48,18.6964166666667,114.10225,17756,17936,180
100,6,define,48,46.0008,118.282816666667,17936,18115,179
